BLCODE,,AGE,,YEAR,,TIME,,PRXY_TSA,,MCI,,AVM,,,ACT20,,ACT60,,CLO,,,TA_H,,TA_L,,PRTA-B,,TG_M,,VEL_H,,VEL_L,,TURB_M,,TAAV,,TOP,,VELMAX,,PA,,,,,,,,,,,,,PCC_AG,,PCEC1,,PCEC3,,PCEC5,,PCEC7,,PCED2,,PCED4,,PCED6,,day15_ta,,dayav_ta,,day06_rh,,day15_et,,dayav_et,,,,,,TAAV,,TOP,,,,
,SUB,,SEX,,DAY,,ASH,,TSA,,VENT,,COMF,ACT10,,ACT30,,MET,,UPHOLST,INSUL,,TA_M,,DEWPT,,TG_H,,TG_L,,VEL_M,,TURB_H,,TURB_L,,TRAV,,VELAV,,TUAV,,RH,ET,SET,TSENS,DISC,PMV,PPD,PD_H,PD_M,PD_L,PD_MAX,PCC,,PCS,,PCEC2,,PCEC4,,PCEC6,,PCED1,,PCED3,,PCED5,,PCED7,,day06_ta,,day15_rh,,dayav_rh,,day06_et,,,,,,ASH,,TRAV,,ET,SET,TSENS,PMV
2,23,22,0,1993,160,11.35,-1,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.7,.,.,.,2.1,64,24.9,.,.,.,-0.84,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,-1,24,.,24.7,24.9,.,.,-0.84
2,24,22,1,1993,160,.,1,2,.,.,.,.,.,.,.,.,.,1,0.6342,0.15,0.7842,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.7,.,.,.,2.1,64,24.9,.,.,.,-0.84,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.9,24.6,28.75,,,,,1,24,.,24.7,24.9,.,.,-0.84
2,25,22,1,1993,160,.,0,2,.,.,.,.,.,.,.,.,.,1,0.6342,0.15,0.7842,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.7,.,.,.,2.1,64,24.9,.,.,.,-0.84,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.9,24.6,28.75,,,,,0,24,.,24.7,24.9,.,.,-0.84
2,26,23,0,1993,160,.,0,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.7,.,.,.,2.1,64,24.9,.,.,.,-0.84,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,0,24,.,24.7,24.9,.,.,-0.84
2,27,.,1,1993,160,.,0,2,.,.,.,.,.,.,.,.,.,1,0.6342,0.15,0.7842,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.7,.,.,.,2.1,64,24.9,.,.,.,-0.84,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.9,24.6,28.75,,,,,0,24,.,24.7,24.9,.,.,-0.84
2,28,20,1,1993,160,.,-2,1,.,.,.,.,.,.,.,.,.,1,0.6342,0.15,0.7842,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.7,.,.,.,2.1,64,24.9,.,.,.,-0.84,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.9,24.6,28.75,,,,,-2,24,.,24.7,24.9,.,.,-0.84
2,29,23,0,1993,160,.,-1,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.7,.,.,.,2.1,64,24.9,.,.,.,-0.84,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,-1,24,.,24.7,24.9,.,.,-0.84
2,30,28,0,1993,160,.,-1,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.7,.,.,.,2.1,64,24.9,.,.,.,-0.84,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,-1,24,.,24.7,24.9,.,.,-0.84
2,31,27,0,1993,160,.,-1,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.7,.,.,.,2.1,64,24.9,.,.,.,-0.84,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,-1,24,.,24.7,24.9,.,.,-0.84
2,32,25,0,1993,160,.,0,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.7,.,.,.,2.1,64,24.9,.,.,.,-0.84,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,0,24,.,24.7,24.9,.,.,-0.84
2,33,20,0,1993,160,.,-3,1,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.7,.,.,.,2.1,64,24.9,.,.,.,-0.84,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,-3,24,.,24.7,24.9,.,.,-0.84
2,34,.,0,1993,160,.,-1,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.7,.,.,.,2.1,64,24.9,.,.,.,-0.84,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,-1,24,.,24.7,24.9,.,.,-0.84
2,35,26,1,1993,160,11.45,-2,1,.,.,.,.,.,.,.,.,.,1,0.6342,0.15,0.7842,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.7,.,.,.,2.1,64,24.9,.,.,.,-0.84,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.9,24.6,28.75,,,,,-2,24,.,24.7,24.9,.,.,-0.84
2,37,23,1,1993,160,.,-2,1,.,.,.,.,.,.,.,.,.,1,0.6342,0.15,0.7842,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.3,.,.,.,2.1,67,24.5,.,.,.,-0.97,0.26,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.9,24.6,28.75,,,,,-2,24,.,24.3,24.5,.,.,-0.97
2,38,23,1,1993,160,.,-1,2,.,.,.,.,.,.,.,.,.,1,0.6342,0.15,0.7842,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.3,.,.,.,2.1,67,24.5,.,.,.,-0.97,0.26,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.9,24.6,28.75,,,,,-1,24,.,24.3,24.5,.,.,-0.97
2,39,.,0,1993,160,.,-1,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.3,.,.,.,2.1,67,24.5,.,.,.,-0.97,0.26,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,-1,24,.,24.3,24.5,.,.,-0.97
2,40,26,1,1993,160,.,0,2,.,.,.,.,.,.,.,.,.,1,0.6342,0.15,0.7842,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.3,.,.,.,2.1,67,24.5,.,.,.,-0.97,0.26,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.9,24.6,28.75,,,,,0,24,.,24.3,24.5,.,.,-0.97
2,41,26,0,1993,160,.,-2,1,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.3,.,.,.,2.1,67,24.5,.,.,.,-0.97,0.26,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,-2,24,.,24.3,24.5,.,.,-0.97
2,42,.,1,1993,160,.,-3,1,.,.,.,.,.,.,.,.,.,1,0.6342,0.15,0.7842,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.3,.,.,.,2.1,67,24.5,.,.,.,-0.97,0.26,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.9,24.6,28.75,,,,,-3,24,.,24.3,24.5,.,.,-0.97
2,43,29,0,1993,160,.,-2,1,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.3,.,.,.,2.1,67,24.5,.,.,.,-0.97,0.26,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,-2,24,.,24.3,24.5,.,.,-0.97
2,45,40,0,1993,158,15.05,-2,1,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.5,.,.,.,2.1,62,24.7,.,.,.,0.5,0.11,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,-2,24,.,24.5,24.7,.,.,0.5
2,46,35,0,1993,158,.,0,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.5,.,.,.,2.1,62,24.7,.,.,.,0.5,0.11,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,0,24,.,24.5,24.7,.,.,0.5
2,47,.,1,1993,158,.,-1,2,.,.,.,.,.,.,.,.,.,1,0.6342,0.15,0.7842,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.5,.,.,.,2.1,62,24.7,.,.,.,0.5,0.11,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.9,24.6,28.75,,,,,-1,24,.,24.5,24.7,.,.,0.5
2,48,27,0,1993,158,.,0,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.5,.,.,.,2.1,62,24.7,.,.,.,0.5,0.11,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,0,24,.,24.5,24.7,.,.,0.5
2,49,.,1,1993,158,.,0,2,.,.,.,.,.,.,.,.,.,1,0.6342,0.15,0.7842,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.5,.,.,.,2.1,62,24.7,.,.,.,0.5,0.11,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.9,24.6,28.75,,,,,0,24,.,24.5,24.7,.,.,0.5
2,50,28,0,1993,158,.,-2,1,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.5,.,.,.,2.1,62,24.7,.,.,.,0.5,0.11,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,-2,24,.,24.5,24.7,.,.,0.5
2,51,25,1,1993,158,.,-1,2,.,.,.,.,.,.,.,.,.,1,0.6342,0.15,0.7842,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.5,.,.,.,2.1,62,24.7,.,.,.,0.5,0.11,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.9,24.6,28.75,,,,,-1,24,.,24.5,24.7,.,.,0.5
2,52,.,0,1993,158,.,0,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.5,.,.,.,2.1,62,24.7,.,.,.,0.5,0.11,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,0,24,.,24.5,24.7,.,.,0.5
2,53,27,0,1993,158,.,0,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.5,.,.,.,2.1,62,24.7,.,.,.,0.5,0.11,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,0,24,.,24.5,24.7,.,.,0.5
2,54,35,0,1993,158,.,0,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.5,.,.,.,2.1,62,24.7,.,.,.,0.5,0.11,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,0,24,.,24.5,24.7,.,.,0.5
2,55,40,0,1993,158,.,0,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.5,.,.,.,2.1,62,24.7,.,.,.,0.5,0.11,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,0,24,.,24.5,24.7,.,.,0.5
2,56,25,0,1993,158,.,0,2,.,.,.,.,.,.,.,.,.,1,0.532944,0.15,0.682944,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.5,.,.,.,2.1,62,24.7,.,.,.,0.5,0.11,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.7,24.6,28.65,,,,,0,24,.,24.5,24.7,.,.,0.5
2,57,.,1,1993,158,.,0,2,.,.,.,.,.,.,.,.,.,1,0.6342,0.15,0.7842,.,24,.,.,.,.,.,.,.,.,.,.,.,.,24,.,24.5,.,.,.,2.1,62,24.7,.,.,.,0.5,0.11,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,31.11111111,24,27.55555556,69.2,93.9,81.55,32.9,24.6,28.75,,,,,0,24,.,24.5,24.7,.,.,0.5
